Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,509,16 Seats available,"4.6
415",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
AdIntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,06:00,07h 45m,829,15 Seats available,"4.7
373",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Svkdt travels,A/C Sleeper (2+1),22:20,05:35,07h 15m,620,14 Seats available,"4.3
300",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
TGSRTC - 7248,Super Luxury (Non AC Seater 2+2 Push Back),16:30,21:15,04h 45m,392,31 Seats available,"2.5
9",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 9512,RAJDHANI (A.C. Semi Sleeper),17:30,04:15,10h 45m,502,34 Seats available,"3.7
18",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,17:30,21:40,04h 10m,476,29 Seats available,"4.2
21",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:00,05h 00m,392,27 Seats available,"4.4
23",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7266,Super Luxury (Non AC Seater 2+2 Push Back),22:30,03:20,04h 50m,392,29 Seats available,"4.4
27",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7190,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:45,04h 45m,392,30 Seats available,"3.9
20",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7192,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04:20,04h 50m,392,28 Seats available,"4.3
44",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 9508,Rajdhani (AC Semi Sleeper 2+2),23:45,04:35,04h 50m,476,28 Seats available,"4.4
45",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),16:30,21:55,05h 25m,600,17 Seats available,2.7,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00,21:40,04h 40m,600,20 Seats available,"2.9
18",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 40331,Super Luxury (Non AC Seater 2+2 Push Back),16:45,19:45,03h 00m,289,33 Seats available,"3.0
12",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40531,Super Luxury (Non AC Seater 2+2 Push Back),17:25,20:25,03h 00m,289,33 Seats available,"3.4
6",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40731,Super Luxury (Non AC Seater 2+2 Push Back),18:05,21:05,03h 00m,289,33 Seats available,"4.1
7",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 4076,Rajdhani (AC Semi Sleeper 2+2),18:50,21:30,02h 40m,351,31 Seats available,"2.9
15",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40931,Super Luxury (Non AC Seater 2+2 Push Back),19:10,22:10,03h 00m,289,33 Seats available,"1.8
4",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40110,Super Luxury (Non AC Seater 2+2 Push Back),19:40,22:15,02h 35m,289,33 Seats available,"4.2
15",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 2991,RAJDHANI (A.C. Semi Sleeper),19:55,22:55,03h 00m,351,37 Seats available,"2.6
20",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40310,Super Luxury (Non AC Seater 2+2 Push Back),20:10,22:50,02h 40m,289,32 Seats available,"3.0
10",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40710,Super Luxury (Non AC Seater 2+2 Push Back),20:40,00:10,03h 30m,289,33 Seats available,"2.8
8",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 5966,Rajdhani (AC Semi Sleeper 2+2),21:10,23:50,02h 40m,351,36 Seats available,"1.5
12",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41131,Super Luxury (Non AC Seater 2+2 Push Back),21:25,00:25,03h 00m,289,33 Seats available,"3.1
8",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1102,RAJDHANI (A.C. Semi Sleeper),21:35,00:10,02h 35m,351,37 Seats available,"2.2
16",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41162,Super Luxury (Non AC Seater 2+2 Push Back),21:45,00:45,03h 00m,289,33 Seats available,"4.3
8",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 30710,RAJDHANI (A.C. Semi Sleeper),21:55,00:35,02h 40m,351,37 Seats available,"2.6
14",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41362,Super Luxury (Non AC Seater 2+2 Push Back),22:05,01:05,03h 00m,289,33 Seats available,"3.2
12",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 30510,RAJDHANI (A.C. Semi Sleeper),22:10,00:50,02h 40m,351,36 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41562,Super Luxury (Non AC Seater 2+2 Push Back),22:40,01:50,03h 10m,289,33 Seats available,"4.0
18",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41762,Super Luxury (Non AC Seater 2+2 Push Back),22:40,01:40,03h 00m,289,33 Seats available,"2.5
7",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1464,RAJDHANI (A.C. Semi Sleeper),22:45,01:25,02h 40m,351,37 Seats available,"3.7
15",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41531,Super Luxury (Non AC Seater 2+2 Push Back),23:00,01:45,02h 45m,289,33 Seats available,"4.7
9",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
APSRTC - 3793,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,02:45,03h 05m,318,31 Seats available,"3.3
8",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
NueGo,Electric A/C Seater (2+2),16:45,20:35,03h 50m,332,5 Seats available,"3.3
4",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
YNR Travels,A/C Sleeper (2+1),19:00,22:25,03h 25m,532,21 Seats available,3.4,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),17:30,21:50,04h 20m,500,20 Seats available,2.7,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
NueGo,Electric A/C Seater (2+2),18:20,22:10,03h 50m,332,5 Seats available,"2.4
12",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06:15,07h 40m,501,19 Seats available,"4.0
87",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Vikram Travels,A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,673,23 Seats available,"4.5
69",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Chandu Travels,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,532,26 Seats available,"4.0
183",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,550,10 Seats available,"4.4
287",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Kaveri Travels,NON AC Seater / Sleeper 2+1,21:00,05:45,08h 45m,500,18 Seats available,"4.1
54",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,750,15 Seats available,"4.5
271",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,479,10 Seats available,"4.3
33",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,05:45,08h 15m,1160,13 Seats available,"4.3
244",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,06:15,08h 35m,763,7 Seats available,"4.3
296",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
LUCKY TRAVELS,A/C Sleeper (2+1),22:45,06:05,07h 20m,799,14 Seats available,"4.7
27",Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
TGSRTC - 7418,Super Luxury (Non AC Seater 2+2 Push Back),16:40,21:05,04h 25m,365,29 Seats available,"2.4
12",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7382,RAJDHANI (A.C. Semi Sleeper),18:15,22:50,04h 35m,442,27 Seats available,"4.2
15",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:35,05h 20m,365,31 Seats available,"4.1
10",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),19:45,00:10,04h 25m,365,31 Seats available,"4.8
9",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7355,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:50,04h 50m,365,29 Seats available,"1.8
12",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),21:15,01:45,04h 30m,365,27 Seats available,"3.6
5",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),22:00,02:45,04h 45m,442,23 Seats available,"4.1
10",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7359,Super Luxury (Non AC Seater 2+2 Push Back),22:55,03:15,04h 20m,365,31 Seats available,"4.6
26",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7375,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:55,04h 56m,366,23 Seats available,"4.5
43",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
SLVR Travels,Non A/C Seater / Sleeper (2+1),17:30,23:35,06h 05m,441,18 Seats available,3.4,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:25,23:00,05h 35m,750,15 Seats available,2.9,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,23:55,06h 25m,750,18 Seats available,2.9,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Anish Travels,NON A/C Sleeper (2+1),17:30,23:00,05h 30m,3000,30 Seats available,3.2,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Harikrishna Travels,Volvo AC Seater (2+2),17:30,23:59,06h 29m,900,49 Seats available,2.9,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7894,Super Luxury (Non AC Seater 2+2 Push Back),16:35,20:55,04h 20m,376,23 Seats available,"2.9
8",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50,21:30,04h 40m,376,31 Seats available,"2.5
12",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 1947,Rajdhani (AC Semi Sleeper 2+2),17:15,21:20,04h 05m,456,28 Seats available,"2.2
24",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7920,Super Luxury (Non AC Seater 2+2 Push Back),17:20,22:00,04h 40m,376,31 Seats available,"3.0
18",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,17:30,23:40,06h 10m,407,36 Seats available,"2.2
13",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 9453,Super Luxury (Non AC Seater 2+2 Push Back),18:00,23:40,05h 40m,376,31 Seats available,"3.3
17",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),18:00,22:40,04h 40m,456,32 Seats available,"2.0
14",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),18:30,23:10,04h 40m,376,29 Seats available,"3.9
27",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7936,Super Luxury (Non AC Seater 2+2 Push Back),18:50,00:30,05h 40m,376,31 Seats available,"3.3
14",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7891,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:55,05h 40m,376,31 Seats available,"4.2
4",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),19:40,01:20,05h 40m,376,30 Seats available,"2.2
6",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 8005,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:45,05h 45m,376,31 Seats available,"3.8
23",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,03:10,05h 40m,376,36 Seats available,"4.0
19",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 1966,Rajdhani (AC Semi Sleeper 2+2),22:00,03:35,05h 35m,456,29 Seats available,"3.5
22",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
TGSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,22:30,04:10,05h 40m,456,45 Seats available,"4.2
22",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,23:15,04h 15m,700,11 Seats available,3.2,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),16:40,20:10,03h 30m,749,28 Seats available,3.0,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
New Royal Travels (Raipur),A/C Sleeper (2+1),17:30,21:45,04h 15m,945,26 Seats available,3.0,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,21:30,04h 00m,300,22 Seats available,"3.4
75",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:45,03h 45m,300,22 Seats available,"3.8
46",Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,451,8 Seats available,"3.7
51",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,451,13 Seats available,"4.1
48",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,767,27 Seats available,"4.2
64",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4189,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,04:45,08h 05m,451,5 Seats available, ,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,451,13 Seats available,"3.6
27",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,451,8 Seats available,"3.4
65",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,545,10 Seats available,"4.2
100",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:30,07h 10m,626,1 Seat available,"3.9
99",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,06:05,08h 25m,483,6 Seats available,"3.7
58",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,545,12 Seats available,"3.7
113",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:45,07h 55m,483,4 Seats available,"3.4
58",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:40,07h 25m,584,3 Seats available,"4.1
53",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,693,25 Seats available,"3.3
6",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:30,06h 15m,451,22 Seats available,"3.7
51",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,627,24 Seats available,"4.5
561",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,664,13 Seats available,"4.5
382",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
Yolo Bus,A/C Sleeper (2+1),22:31,06:50,08h 19m,790,7 Seats available,"4.8
93",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
AdIntrCity SmartBus,AC Sleeper (2+1),23:40,06:40,07h 00m,699,16 Seats available,"3.9
409",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,709,16 Seats available,"4.5
312",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
TGSRTC - 7040,e-SUP LUXURY (2+2),16:40,19:40,03h 00m,283,43 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7376,Super Luxury (Non AC Seater 2+2 Push Back),16:50,20:05,03h 15m,283,30 Seats available,"3.9
14",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7042,e-SUP LUXURY (2+2),17:20,20:20,03h 00m,283,35 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7468,RAJDHANI (A.C. Semi Sleeper),17:30,20:40,03h 10m,343,29 Seats available,"3.9
12",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7331,Super Luxury (Non AC Seater 2+2 Push Back),17:30,21:30,04h 00m,283,23 Seats available,"3.9
28",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7044,e-SUP LUXURY (2+2),17:40,20:40,03h 00m,283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7832,RAJDHANI (A.C. Semi Sleeper),18:00,21:00,03h 00m,343,34 Seats available,"3.5
27",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7046,e-SUP LUXURY (2+2),18:40,21:40,03h 00m,283,31 Seats available,"4.5
7",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7587,RAJDHANI (A.C. Semi Sleeper),19:00,22:00,03h 00m,343,35 Seats available,"3.1
30",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7048,e-SUP LUXURY (2+2),19:00,22:00,03h 00m,283,36 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7315,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:30,03h 15m,283,24 Seats available,"2.2
10",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7050,e-SUP LUXURY (2+2),20:00,23:00,03h 00m,283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7052,e-SUP LUXURY (2+2),20:50,23:50,03h 00m,283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7354,Super Luxury (Non AC Seater 2+2 Push Back),21:05,00:20,03h 15m,283,28 Seats available,"3.3
7",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7054,e-SUP LUXURY (2+2),21:30,00:30,03h 00m,283,31 Seats available,"3.9
23",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7056,e-SUP LUXURY (2+2),22:10,01:10,03h 00m,283,37 Seats available,"2.8
7",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7358,Super Luxury (Non AC Seater 2+2 Push Back),22:15,01:30,03h 15m,283,31 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 9551,Super Luxury (Non AC Seater 2+2 Push Back),22:15,02:00,03h 45m,283,15 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7058,e-SUP LUXURY (2+2),22:50,01:50,03h 00m,283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
